0.263901,0.000782,0.308325,-0.001610,0.365075,0.006106,0.402393,0.103909,0.446259,0.311019,0.493094,0.526617,0.529964,0.736003,0.534950,0.918430,0.530508,0.987302,0.590921,0.996775,0.635673,0.998716,0.665980,0.999123,0.698409,1.000030,0.698265,1.000186,0.697746,1.000016
0.276398,0.000878,0.320823,-0.001610,0.377585,0.003494,0.414726,0.078559,0.454167,0.280915,0.500355,0.498092,0.539578,0.706277,0.547592,0.900602,0.543066,0.982460,0.603424,0.994226,0.648227,0.997619,0.678549,0.998685,0.710965,0.999893,0.710907,1.000171,0.710393,1.000013
0.288896,0.000974,0.333320,-0.001610,0.390090,0.001923,0.427094,0.058703,0.462465,0.251017,0.508020,0.467935,0.549203,0.675245,0.560257,0.879972,0.555638,0.976544,0.615929,0.991162,0.660780,0.996203,0.691122,0.998109,0.723520,0.999724,0.723550,1.000145,0.723050,1.000007
0.301393,0.001070,0.345817,-0.001610,0.402596,0.000140,0.439491,0.043184,0.471547,0.220490,0.516085,0.436630,0.558437,0.644256,0.572943,0.856713,0.568225,0.969447,0.628435,0.987324,0.673332,0.994414,0.703698,0.997382,0.736074,0.999510,0.736194,1.000107,0.735709,1.000000
0.313890,0.001166,0.358314,-0.001610,0.415093,0.000168,0.451911,0.031309,0.481410,0.189836,0.524148,0.405603,0.567273,0.614090,0.585653,0.830538,0.580832,0.960739,0.640943,0.982584,0.685883,0.992252,0.716280,0.996417,0.748626,0.999215,0.748839,1.000056,0.748378,0.999990
0.326387,0.001262,0.370812,-0.001610,0.427590,0.000216,0.464352,0.022672,0.492051,0.160273,0.532203,0.375501,0.576117,0.583086,0.597987,0.802493,0.593459,0.950474,0.653454,0.976856,0.698431,0.989503,0.728867,0.995264,0.761177,0.998842,0.761485,0.999986,0.761059,0.999975
0.338885,0.001358,0.383309,-0.001610,0.440087,0.000265,0.476808,0.016349,0.503861,0.131218,0.540252,0.346139,0.584964,0.551580,0.609544,0.774045,0.606110,0.938276,0.665967,0.969839,0.710977,0.986089,0.741462,0.993773,0.773725,0.998351,0.774134,0.999894,0.773753,0.999954
0.351382,0.001455,0.395806,-0.001610,0.452584,0.000313,0.489275,0.011645,0.516444,0.104770,0.548696,0.316259,0.593412,0.521255,0.620719,0.744470,0.618786,0.924144,0.678483,0.961705,0.723521,0.982036,0.754066,0.991906,0.786271,0.997733,0.786785,0.999771,0.786466,0.999927
0.363879,0.001551,0.408303,-0.001610,0.465081,0.000361,0.501752,0.008560,0.529013,0.082603,0.557529,0.286549,0.601456,0.492497,0.631509,0.714167,0.631490,0.907758,0.691003,0.951939,0.736062,0.977050,0.766679,0.989651,0.798814,0.996942,0.799439,0.999607,0.799201,0.999891
0.376376,0.001647,0.420801,-0.001610,0.477578,0.000409,0.514235,0.006343,0.541570,0.064425,0.566752,0.256899,0.609500,0.463739,0.641511,0.684770,0.644222,0.889170,0.703526,0.940669,0.748598,0.971079,0.779306,0.986857,0.811352,0.995956,0.812097,0.999398,0.811971,0.999842
